Timestamp,Topic,Data
2026-08-21 10:24:07.557,rated_current_right,"0.000000"
2026-08-21 10:24:07.658,battery/status,"100.000000%"
2026-08-21 10:24:07.658,robot_status,"ROBOT_STANDBY"
2026-08-21 10:24:07.658,particle_cloud,"count:800, spread:0.245833"
2026-08-21 10:24:07.658,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001934, cov_yy:0.002044"
2026-08-21 10:24:07.658,safety/left_bumper,"FALSE"
2026-08-21 10:24:07.658,safety/right_bumper,"FALSE"
2026-08-21 10:24:07.658,safety/emergency_button,"FALSE"
2026-08-21 10:24:07.658,safety/suction_switch,"FALSE"
2026-08-21 10:24:07.658,rated_current_left,"0.000000"
2026-08-21 10:24:07.658,rated_current_right,"0.000000"
2026-08-21 10:24:07.759,battery/status,"100.000000%"
2026-08-21 10:24:07.759,robot_status,"ROBOT_STANDBY"
2026-08-21 10:24:07.759,particle_cloud,"count:800, spread:0.244176"
2026-08-21 10:24:07.759,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001957, cov_yy:0.002069"
2026-08-21 10:24:07.760,safety/left_bumper,"FALSE"
2026-08-21 10:24:07.760,safety/right_bumper,"FALSE"
2026-08-21 10:24:07.760,safety/emergency_button,"FALSE"
2026-08-21 10:24:07.760,safety/suction_switch,"FALSE"
2026-08-21 10:24:07.760,rated_current_left,"0.000000"
2026-08-21 10:24:07.760,rated_current_right,"0.000000"
2026-08-21 10:24:07.860,battery/status,"100.000000%"
2026-08-21 10:24:07.860,particle_cloud,"count:800, spread:0.240266"
2026-08-21 10:24:07.861,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001925, cov_yy:0.002035"
2026-08-21 10:24:07.861,safety/left_bumper,"FALSE"
2026-08-21 10:24:07.861,safety/right_bumper,"FALSE"
2026-08-21 10:24:07.861,safety/emergency_button,"FALSE"
2026-08-21 10:24:07.861,safety/suction_switch,"FALSE"
2026-08-21 10:24:07.861,rated_current_left,"0.000000"
2026-08-21 10:24:07.861,rated_current_right,"0.000000"
2026-08-21 10:24:07.962,battery/status,"100.000000%"
2026-08-21 10:24:07.962,particle_cloud,"count:800, spread:0.240208"
2026-08-21 10:24:07.962,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001924, cov_yy:0.002034"
2026-08-21 10:24:07.962,safety/left_bumper,"FALSE"
2026-08-21 10:24:07.962,safety/right_bumper,"FALSE"
2026-08-21 10:24:07.962,safety/emergency_button,"FALSE"
2026-08-21 10:24:07.962,safety/suction_switch,"FALSE"
2026-08-21 10:24:07.962,rated_current_left,"0.000000"
2026-08-21 10:24:07.962,rated_current_right,"0.000000"
2026-08-21 10:24:08.063,battery/status,"100.000000%"
2026-08-21 10:24:08.063,particle_cloud,"count:800, spread:0.253951"
2026-08-21 10:24:08.063,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001928, cov_yy:0.002038"
2026-08-21 10:24:08.063,safety/left_bumper,"FALSE"
2026-08-21 10:24:08.063,safety/right_bumper,"FALSE"
2026-08-21 10:24:08.063,safety/emergency_button,"FALSE"
2026-08-21 10:24:08.063,safety/suction_switch,"FALSE"
2026-08-21 10:24:08.063,rated_current_left,"0.000000"
2026-08-21 10:24:08.063,rated_current_right,"0.000000"
2026-08-21 10:24:08.164,battery/status,"100.000000%"
2026-08-21 10:24:08.164,robot_status,"ROBOT_STANDBY"
2026-08-21 10:24:08.164,particle_cloud,"count:800, spread:0.244433"
2026-08-21 10:24:08.165,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001928, cov_yy:0.002038"
2026-08-21 10:24:08.165,safety/left_bumper,"FALSE"
2026-08-21 10:24:08.165,safety/right_bumper,"FALSE"
2026-08-21 10:24:08.165,safety/emergency_button,"FALSE"
2026-08-21 10:24:08.165,safety/suction_switch,"FALSE"
2026-08-21 10:24:08.165,rated_current_left,"0.000000"
2026-08-21 10:24:08.165,rated_current_right,"0.000000"
2026-08-21 10:24:08.265,battery/status,"100.000000%"
2026-08-21 10:24:08.266,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001902, cov_yy:0.002009"
2026-08-21 10:24:08.266,safety/left_bumper,"FALSE"
2026-08-21 10:24:08.266,safety/right_bumper,"FALSE"
2026-08-21 10:24:08.266,safety/emergency_button,"FALSE"
2026-08-21 10:24:08.266,safety/suction_switch,"FALSE"
2026-08-21 10:24:08.266,rated_current_left,"0.000000"
2026-08-21 10:24:08.266,rated_current_right,"0.000000"
2026-08-21 10:24:08.367,battery/status,"100.000000%"
2026-08-21 10:24:08.367,particle_cloud,"count:800, spread:0.252594"
2026-08-21 10:24:08.367,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001941, cov_yy:0.002052"
2026-08-21 10:24:08.367,safety/left_bumper,"FALSE"
2026-08-21 10:24:08.367,safety/right_bumper,"FALSE"
2026-08-21 10:24:08.367,safety/emergency_button,"FALSE"
2026-08-21 10:24:08.367,safety/suction_switch,"FALSE"
2026-08-21 10:24:08.367,rated_current_left,"0.000000"
2026-08-21 10:24:08.367,rated_current_right,"0.000000"
2026-08-21 10:24:08.468,battery/status,"100.000000%"
2026-08-21 10:24:08.468,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001921, cov_yy:0.002029"
2026-08-21 10:24:08.468,safety/left_bumper,"FALSE"
2026-08-21 10:24:08.468,safety/right_bumper,"FALSE"
2026-08-21 10:24:08.468,safety/emergency_button,"FALSE"
2026-08-21 10:24:08.468,safety/suction_switch,"FALSE"
2026-08-21 10:24:08.468,rated_current_left,"0.000000"
2026-08-21 10:24:08.468,rated_current_right,"0.000000"
2026-08-21 10:24:08.569,battery/status,"100.000000%"
2026-08-21 10:24:08.569,particle_cloud,"count:800, spread:0.241373"
2026-08-21 10:24:08.569,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001909, cov_yy:0.002017"
2026-08-21 10:24:08.569,safety/left_bumper,"FALSE"
2026-08-21 10:24:08.569,safety/right_bumper,"FALSE"
2026-08-21 10:24:08.569,safety/emergency_button,"FALSE"
2026-08-21 10:24:08.569,safety/suction_switch,"FALSE"
2026-08-21 10:24:08.569,rated_current_left,"0.000000"
2026-08-21 10:24:08.569,rated_current_right,"0.000000"
2026-08-21 10:24:08.670,battery/status,"100.000000%"
2026-08-21 10:24:08.670,robot_status,"ROBOT_STANDBY"
2026-08-21 10:24:08.670,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001911, cov_yy:0.002018"
2026-08-21 10:24:08.670,safety/left_bumper,"FALSE"
2026-08-21 10:24:08.670,safety/right_bumper,"FALSE"
2026-08-21 10:24:08.670,safety/emergency_button,"FALSE"
2026-08-21 10:24:08.670,safety/suction_switch,"FALSE"
2026-08-21 10:24:08.670,rated_current_left,"0.000000"
2026-08-21 10:24:08.670,rated_current_right,"0.000000"
2026-08-21 10:24:08.771,battery/status,"100.000000%"
2026-08-21 10:24:08.771,particle_cloud,"count:800, spread:0.241640"
2026-08-21 10:24:08.771,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001937, cov_yy:0.002048"
2026-08-21 10:24:08.771,safety/left_bumper,"FALSE"
2026-08-21 10:24:08.771,safety/right_bumper,"FALSE"
2026-08-21 10:24:08.771,safety/emergency_button,"FALSE"
2026-08-21 10:24:08.771,safety/suction_switch,"FALSE"
2026-08-21 10:24:08.771,rated_current_left,"0.000000"
2026-08-21 10:24:08.771,rated_current_right,"0.000000"
2026-08-21 10:24:08.872,battery/status,"100.000000%"
2026-08-21 10:24:08.872,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001910, cov_yy:0.002017"
2026-08-21 10:24:08.872,safety/left_bumper,"FALSE"
2026-08-21 10:24:08.872,safety/right_bumper,"FALSE"
2026-08-21 10:24:08.872,safety/emergency_button,"FALSE"
2026-08-21 10:24:08.873,safety/suction_switch,"FALSE"
2026-08-21 10:24:08.873,rated_current_left,"0.000000"
2026-08-21 10:24:08.873,rated_current_right,"0.000000"
2026-08-21 10:24:08.973,battery/status,"100.000000%"
2026-08-21 10:24:08.973,particle_cloud,"count:800, spread:0.242436"
2026-08-21 10:24:08.974,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001923, cov_yy:0.002033"
2026-08-21 10:24:08.974,safety/left_bumper,"FALSE"
2026-08-21 10:24:08.974,safety/right_bumper,"FALSE"
2026-08-21 10:24:08.974,safety/emergency_button,"FALSE"
2026-08-21 10:24:08.974,safety/suction_switch,"FALSE"
2026-08-21 10:24:08.974,rated_current_left,"0.000000"
2026-08-21 10:24:08.974,rated_current_right,"0.000000"
2026-08-21 10:24:09.074,battery/status,"100.000000%"
2026-08-21 10:24:09.075,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001900, cov_yy:0.002007"
2026-08-21 10:24:09.075,safety/left_bumper,"FALSE"
2026-08-21 10:24:09.075,safety/right_bumper,"FALSE"
2026-08-21 10:24:09.075,safety/emergency_button,"FALSE"
2026-08-21 10:24:09.075,safety/suction_switch,"FALSE"
2026-08-21 10:24:09.075,rated_current_left,"0.000000"
2026-08-21 10:24:09.075,rated_current_right,"0.000000"
2026-08-21 10:24:09.176,battery/status,"100.000000%"
2026-08-21 10:24:09.176,robot_status,"ROBOT_STANDBY"
2026-08-21 10:24:09.176,particle_cloud,"count:800, spread:0.247140"
2026-08-21 10:24:09.176,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001935, cov_yy:0.002046"
2026-08-21 10:24:09.176,safety/left_bumper,"FALSE"
2026-08-21 10:24:09.176,safety/right_bumper,"FALSE"
2026-08-21 10:24:09.176,safety/emergency_button,"FALSE"
2026-08-21 10:24:09.176,safety/suction_switch,"FALSE"
2026-08-21 10:24:09.176,rated_current_left,"0.000000"
2026-08-21 10:24:09.176,rated_current_right,"0.000000"
2026-08-21 10:24:09.277,battery/status,"100.000000%"
2026-08-21 10:24:09.277,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001979, cov_yy:0.002093"
2026-08-21 10:24:09.277,safety/left_bumper,"FALSE"
2026-08-21 10:24:09.277,safety/right_bumper,"FALSE"
2026-08-21 10:24:09.277,safety/emergency_button,"FALSE"
2026-08-21 10:24:09.278,safety/suction_switch,"FALSE"
2026-08-21 10:24:09.278,rated_current_left,"0.000000"
2026-08-21 10:24:09.278,rated_current_right,"0.000000"
2026-08-21 10:24:09.378,battery/status,"100.000000%"
2026-08-21 10:24:09.379,particle_cloud,"count:800, spread:0.241833"
2026-08-21 10:24:09.379,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001918, cov_yy:0.002026"
2026-08-21 10:24:09.379,safety/left_bumper,"FALSE"
2026-08-21 10:24:09.379,safety/right_bumper,"FALSE"
2026-08-21 10:24:09.379,safety/emergency_button,"FALSE"
2026-08-21 10:24:09.379,safety/suction_switch,"FALSE"
2026-08-21 10:24:09.379,rated_current_left,"0.000000"
2026-08-21 10:24:09.379,rated_current_right,"0.000000"
2026-08-21 10:24:09.480,battery/status,"100.000000%"
2026-08-21 10:24:09.480,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001917, cov_yy:0.002025"
2026-08-21 10:24:09.480,safety/left_bumper,"FALSE"
2026-08-21 10:24:09.480,safety/right_bumper,"FALSE"
2026-08-21 10:24:09.480,safety/emergency_button,"FALSE"
2026-08-21 10:24:09.480,safety/suction_switch,"FALSE"
2026-08-21 10:24:09.480,rated_current_left,"0.000000"
2026-08-21 10:24:09.480,rated_current_right,"0.000000"
2026-08-21 10:24:09.581,battery/status,"100.000000%"
2026-08-21 10:24:09.581,particle_cloud,"count:800, spread:0.249348"
2026-08-21 10:24:09.581,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001921, cov_yy:0.002030"
2026-08-21 10:24:09.581,safety/left_bumper,"FALSE"
2026-08-21 10:24:09.581,safety/right_bumper,"FALSE"
2026-08-21 10:24:09.581,safety/emergency_button,"FALSE"
2026-08-21 10:24:09.581,safety/suction_switch,"FALSE"
2026-08-21 10:24:09.581,rated_current_left,"0.000000"
2026-08-21 10:24:09.581,rated_current_right,"0.000000"
2026-08-21 10:24:09.682,battery/status,"100.000000%"
2026-08-21 10:24:09.682,robot_status,"ROBOT_STANDBY"
2026-08-21 10:24:09.682,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001947, cov_yy:0.002059"
2026-08-21 10:24:09.683,safety/left_bumper,"FALSE"
2026-08-21 10:24:09.683,safety/right_bumper,"FALSE"
2026-08-21 10:24:09.683,safety/emergency_button,"FALSE"
2026-08-21 10:24:09.683,safety/suction_switch,"FALSE"
2026-08-21 10:24:09.683,rated_current_left,"0.000000"
2026-08-21 10:24:09.683,rated_current_right,"0.000000"
2026-08-21 10:24:09.784,battery/status,"100.000000%"
2026-08-21 10:24:09.784,particle_cloud,"count:800, spread:0.246557"
2026-08-21 10:24:09.784,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001958, cov_yy:0.002070"
2026-08-21 10:24:09.784,safety/left_bumper,"FALSE"
2026-08-21 10:24:09.784,safety/right_bumper,"FALSE"
2026-08-21 10:24:09.784,safety/emergency_button,"FALSE"
2026-08-21 10:24:09.784,safety/suction_switch,"FALSE"
2026-08-21 10:24:09.784,rated_current_left,"0.000000"
2026-08-21 10:24:09.784,rated_current_right,"0.000000"
2026-08-21 10:24:09.886,battery/status,"100.000000%"
2026-08-21 10:24:09.886,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001974, cov_yy:0.002088"
2026-08-21 10:24:09.887,safety/left_bumper,"FALSE"
2026-08-21 10:24:09.887,safety/right_bumper,"FALSE"
2026-08-21 10:24:09.887,safety/emergency_button,"FALSE"
2026-08-21 10:24:09.887,safety/suction_switch,"FALSE"
2026-08-21 10:24:09.887,rated_current_left,"0.000000"
2026-08-21 10:24:09.887,rated_current_right,"0.000000"
2026-08-21 10:24:09.988,battery/status,"100.000000%"
2026-08-21 10:24:09.988,particle_cloud,"count:800, spread:0.242116"
2026-08-21 10:24:09.988,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001920, cov_yy:0.002029"
2026-08-21 10:24:09.988,safety/left_bumper,"FALSE"
2026-08-21 10:24:09.988,safety/right_bumper,"FALSE"
2026-08-21 10:24:09.988,safety/emergency_button,"FALSE"
2026-08-21 10:24:09.988,safety/suction_switch,"FALSE"
2026-08-21 10:24:09.989,rated_current_left,"0.000000"
2026-08-21 10:24:09.989,rated_current_right,"0.000000"
2026-08-21 10:24:10.090,battery/status,"100.000000%"
2026-08-21 10:24:10.092,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001927, cov_yy:0.002037"
2026-08-21 10:24:10.092,safety/left_bumper,"FALSE"
2026-08-21 10:24:10.092,safety/right_bumper,"FALSE"
2026-08-21 10:24:10.092,safety/emergency_button,"FALSE"
2026-08-21 10:24:10.092,safety/suction_switch,"FALSE"
2026-08-21 10:24:10.092,rated_current_left,"0.000000"
2026-08-21 10:24:10.092,rated_current_right,"0.000000"
2026-08-21 10:24:10.193,battery/status,"100.000000%"
2026-08-21 10:24:10.193,robot_status,"ROBOT_STANDBY"
2026-08-21 10:24:10.194,particle_cloud,"count:800, spread:0.242699"
2026-08-21 10:24:10.194,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001946, cov_yy:0.002057"
2026-08-21 10:24:10.194,safety/left_bumper,"FALSE"
2026-08-21 10:24:10.194,safety/right_bumper,"FALSE"
2026-08-21 10:24:10.194,safety/emergency_button,"FALSE"
2026-08-21 10:24:10.194,safety/suction_switch,"FALSE"
2026-08-21 10:24:10.194,rated_current_left,"0.000000"
2026-08-21 10:24:10.194,rated_current_right,"0.000000"
2026-08-21 10:24:10.295,battery/status,"100.000000%"
2026-08-21 10:24:10.295,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001944, cov_yy:0.002055"
2026-08-21 10:24:10.295,safety/left_bumper,"FALSE"
2026-08-21 10:24:10.295,safety/right_bumper,"FALSE"
2026-08-21 10:24:10.295,safety/emergency_button,"FALSE"
2026-08-21 10:24:10.295,safety/suction_switch,"FALSE"
2026-08-21 10:24:10.295,rated_current_left,"0.000000"
2026-08-21 10:24:10.295,rated_current_right,"0.000000"
2026-08-21 10:24:10.396,battery/status,"100.000000%"
2026-08-21 10:24:10.397,particle_cloud,"count:800, spread:0.245266"
2026-08-21 10:24:10.397,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001970, cov_yy:0.002084"
2026-08-21 10:24:10.397,safety/left_bumper,"FALSE"
2026-08-21 10:24:10.397,safety/right_bumper,"FALSE"
2026-08-21 10:24:10.397,safety/emergency_button,"FALSE"
2026-08-21 10:24:10.397,safety/suction_switch,"FALSE"
2026-08-21 10:24:10.397,rated_current_left,"0.000000"
2026-08-21 10:24:10.397,rated_current_right,"0.000000"
2026-08-21 10:24:10.498,battery/status,"100.000000%"
2026-08-21 10:24:10.498,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001953, cov_yy:0.002065"
2026-08-21 10:24:10.498,safety/left_bumper,"FALSE"
2026-08-21 10:24:10.498,safety/right_bumper,"FALSE"
2026-08-21 10:24:10.498,safety/emergency_button,"FALSE"
2026-08-21 10:24:10.498,safety/suction_switch,"FALSE"
2026-08-21 10:24:10.498,rated_current_left,"0.000000"
2026-08-21 10:24:10.498,rated_current_right,"0.000000"
2026-08-21 10:24:10.599,battery/status,"100.000000%"
2026-08-21 10:24:10.599,particle_cloud,"count:800, spread:0.246233"
2026-08-21 10:24:10.599,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001938, cov_yy:0.002048"
2026-08-21 10:24:10.599,safety/left_bumper,"FALSE"
2026-08-21 10:24:10.599,safety/right_bumper,"FALSE"
2026-08-21 10:24:10.599,safety/emergency_button,"FALSE"
2026-08-21 10:24:10.599,safety/suction_switch,"FALSE"
2026-08-21 10:24:10.600,rated_current_left,"0.000000"
2026-08-21 10:24:10.600,rated_current_right,"0.000000"
2026-08-21 10:24:10.700,battery/status,"100.000000%"
2026-08-21 10:24:10.700,robot_status,"ROBOT_STANDBY"
2026-08-21 10:24:10.700,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001927, cov_yy:0.002037"
2026-08-21 10:24:10.700,safety/left_bumper,"FALSE"
2026-08-21 10:24:10.701,safety/right_bumper,"FALSE"
2026-08-21 10:24:10.701,safety/emergency_button,"FALSE"
2026-08-21 10:24:10.701,safety/suction_switch,"FALSE"
2026-08-21 10:24:10.701,rated_current_left,"0.000000"
2026-08-21 10:24:10.701,rated_current_right,"0.000000"
2026-08-21 10:24:10.801,battery/status,"100.000000%"
2026-08-21 10:24:10.802,particle_cloud,"count:800, spread:0.249475"
2026-08-21 10:24:10.802,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001913, cov_yy:0.002021"
2026-08-21 10:24:10.802,safety/left_bumper,"FALSE"
2026-08-21 10:24:10.802,safety/right_bumper,"FALSE"
2026-08-21 10:24:10.802,safety/emergency_button,"FALSE"
2026-08-21 10:24:10.802,safety/suction_switch,"FALSE"
2026-08-21 10:24:10.802,rated_current_left,"0.000000"
2026-08-21 10:24:10.802,rated_current_right,"0.000000"
2026-08-21 10:24:10.903,battery/status,"100.000000%"
2026-08-21 10:24:10.903,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001930, cov_yy:0.002040"
2026-08-21 10:24:10.903,safety/left_bumper,"FALSE"
2026-08-21 10:24:10.903,safety/right_bumper,"FALSE"
2026-08-21 10:24:10.903,safety/emergency_button,"FALSE"
2026-08-21 10:24:10.903,safety/suction_switch,"FALSE"
2026-08-21 10:24:10.903,rated_current_left,"0.000000"
2026-08-21 10:24:10.903,rated_current_right,"0.000000"
2026-08-21 10:24:11.004,battery/status,"100.000000%"
2026-08-21 10:24:11.004,particle_cloud,"count:800, spread:0.245042"
2026-08-21 10:24:11.004,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001927, cov_yy:0.002037"
2026-08-21 10:24:11.004,safety/left_bumper,"FALSE"
2026-08-21 10:24:11.004,safety/right_bumper,"FALSE"
2026-08-21 10:24:11.004,safety/emergency_button,"FALSE"
2026-08-21 10:24:11.004,safety/suction_switch,"FALSE"
2026-08-21 10:24:11.004,rated_current_left,"0.000000"
2026-08-21 10:24:11.004,rated_current_right,"0.000000"
2026-08-21 10:24:11.105,battery/status,"100.000000%"
2026-08-21 10:24:11.105,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001915, cov_yy:0.002023"
2026-08-21 10:24:11.105,safety/left_bumper,"FALSE"
2026-08-21 10:24:11.105,safety/right_bumper,"FALSE"
2026-08-21 10:24:11.105,safety/emergency_button,"FALSE"
2026-08-21 10:24:11.105,safety/suction_switch,"FALSE"
2026-08-21 10:24:11.105,rated_current_left,"0.000000"
2026-08-21 10:24:11.105,rated_current_right,"0.000000"
2026-08-21 10:24:11.206,battery/status,"100.000000%"
2026-08-21 10:24:11.206,robot_status,"ROBOT_STANDBY"
2026-08-21 10:24:11.206,particle_cloud,"count:800, spread:0.241668"
2026-08-21 10:24:11.206,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001923, cov_yy:0.002032"
2026-08-21 10:24:11.206,safety/left_bumper,"FALSE"
2026-08-21 10:24:11.206,safety/right_bumper,"FALSE"
2026-08-21 10:24:11.206,safety/emergency_button,"FALSE"
2026-08-21 10:24:11.206,safety/suction_switch,"FALSE"
2026-08-21 10:24:11.206,rated_current_left,"0.000000"
2026-08-21 10:24:11.206,rated_current_right,"0.000000"
2026-08-21 10:24:11.307,battery/status,"100.000000%"
2026-08-21 10:24:11.307,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001948, cov_yy:0.002059"
2026-08-21 10:24:11.307,safety/left_bumper,"FALSE"
2026-08-21 10:24:11.307,safety/right_bumper,"FALSE"
2026-08-21 10:24:11.307,safety/emergency_button,"FALSE"
2026-08-21 10:24:11.307,safety/suction_switch,"FALSE"
2026-08-21 10:24:11.308,rated_current_left,"0.000000"
2026-08-21 10:24:11.308,rated_current_right,"0.000000"
2026-08-21 10:24:11.408,battery/status,"100.000000%"
2026-08-21 10:24:11.409,particle_cloud,"count:800, spread:0.241464"
2026-08-21 10:24:11.409,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001939, cov_yy:0.002050"
2026-08-21 10:24:11.409,safety/left_bumper,"FALSE"
2026-08-21 10:24:11.409,safety/right_bumper,"FALSE"
2026-08-21 10:24:11.409,safety/emergency_button,"FALSE"
2026-08-21 10:24:11.409,safety/suction_switch,"FALSE"
2026-08-21 10:24:11.409,rated_current_left,"0.000000"
2026-08-21 10:24:11.409,rated_current_right,"0.000000"
2026-08-21 10:24:11.510,battery/status,"100.000000%"
2026-08-21 10:24:11.510,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001900, cov_yy:0.002007"
2026-08-21 10:24:11.510,safety/left_bumper,"FALSE"
2026-08-21 10:24:11.510,safety/right_bumper,"FALSE"
2026-08-21 10:24:11.510,safety/emergency_button,"FALSE"
2026-08-21 10:24:11.510,safety/suction_switch,"FALSE"
2026-08-21 10:24:11.510,rated_current_left,"0.000000"
2026-08-21 10:24:11.510,rated_current_right,"0.000000"
2026-08-21 10:24:11.611,battery/status,"100.000000%"
2026-08-21 10:24:11.612,particle_cloud,"count:800, spread:0.242099"
2026-08-21 10:24:11.612,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001923, cov_yy:0.002032"
2026-08-21 10:24:11.612,safety/left_bumper,"FALSE"
2026-08-21 10:24:11.612,safety/right_bumper,"FALSE"
2026-08-21 10:24:11.612,safety/emergency_button,"FALSE"
2026-08-21 10:24:11.612,safety/suction_switch,"FALSE"
2026-08-21 10:24:11.612,rated_current_left,"0.000000"
2026-08-21 10:24:11.612,rated_current_right,"0.000000"
2026-08-21 10:24:11.713,battery/status,"100.000000%"
2026-08-21 10:24:11.713,robot_status,"ROBOT_STANDBY"
2026-08-21 10:24:11.713,particle_cloud,"count:800, spread:0.237698"
2026-08-21 10:24:11.713,odometry/filtered,"x:0.000000, y:0.000000, yaw:0.000000, cov_xx:0.001918, cov_yy:0.002027"
2026-08-21 10:24:11.714,safety/left_bumper,"FALSE"
2026-08-21 10:24:11.714,safety/right_bumper,"FALSE"
